timestamp,url,exists,status
2021-03-01T09:50:22+09:00,https://yachiyo-covid19.netlify.app/,False,404
2021-03-01T09:50:26+09:00,https://ishikawa-covid19.netlify.app/,False,404
2021-03-01T09:50:41+09:00,https://covid19-kagawa.jp/,False,[Errno -5] No address associated with hostname
2021-03-01T09:50:43+09:00,https://covid19-kochi.netlify.app/,False,404
